"","V1","V2","V3","V4","V5","V6"
"1",32,12,0,4,0,0
"2",36,0,4,0,0,0
"3",12,0,0,0,4,0
"4",4,0,0,4,0,0
"5",40,4,4,0,0,0
"6",8,4,0,0,4,0
"7",48,0,0,0,0,0
"8",40,0,4,4,0,0
"9",12,4,0,0,4,0
"10",44,0,4,0,0,0
"11",4,0,0,0,4,0
"12",28,0,0,0,8,0
"13",8,4,0,4,0,0
"14",20,0,0,0,4,0
"15",40,4,0,4,0,0
"16",8,0,0,4,0,0
"17",44,0,4,0,0,0
"18",0,8,0,0,0,0
"19",44,0,4,0,0,0
"20",8,4,0,4,0,0
"21",4,0,0,0,4,0
"22",36,0,4,4,0,4
"23",40,4,4,0,0,0
"24",36,4,8,0,0,0
"25",44,0,0,0,4,0
"26",44,4,0,0,0,0
"27",4,0,0,4,0,0
"28",24,12,4,0,0,0
"29",8,4,4,0,0,0
"30",32,4,4,0,0,0
"31",12,28,0,8,0,0
"32",28,8,0,0,0,0
"33",44,4,0,0,0,0
"34",40,0,0,0,4,0
"35",0,0,0,4,0,0
"36",24,0,4,0,0,0
"37",44,0,4,0,0,0
"38",36,8,0,0,4,0
"39",0,0,0,4,0,0
"40",8,4,0,0,0,0
"41",32,8,8,0,0,0
"42",0,0,0,4,0,0
"43",40,8,0,0,0,0
"44",0,0,0,4,0,0
"45",48,0,0,0,0,0
"46",8,0,0,4,0,0
"47",40,8,0,0,0,0
"48",16,4,4,0,4,0
"49",36,8,0,4,0,0
"50",4,4,0,4,0,0
"51",40,4,0,4,0,0
"52",20,4,0,4,0,0
"53",4,0,0,0,4,0
"54",4,0,0,0,0,0
"55",8,0,4,0,0,0
"56",8,0,0,4,0,0
"57",36,8,0,0,4,0
"58",44,0,0,4,0,0
"59",8,12,0,0,4,0
"60",4,0,0,4,0,0
"61",0,0,0,4,0,0
"62",8,0,0,0,4,0
"63",4,4,0,0,4,0
"64",0,0,0,0,4,0
"65",4,0,4,0,0,0
"66",32,4,0,4,0,0
"67",0,0,0,0,4,0
"68",12,0,4,0,0,0
"69",12,4,0,0,0,0
"70",4,0,0,0,0,0
"71",20,0,0,4,0,0
"72",48,0,0,0,0,0
"73",8,0,0,4,0,0
"74",44,4,0,0,0,0
"75",44,4,0,0,0,0
"76",24,4,4,0,0,0
"77",4,0,0,4,0,0
"78",40,8,0,0,0,0
"79",4,0,0,0,4,0
"80",36,8,0,4,0,0
"81",36,4,0,4,4,0
"82",36,8,0,0,4,0
"83",40,8,0,0,0,0
"84",44,0,0,0,4,0
"85",0,4,0,0,0,0
"86",36,8,4,0,0,0
"87",36,4,0,4,0,0
"88",0,0,0,4,0,0
"89",20,0,0,0,4,0
"90",0,0,4,0,0,0
"91",4,0,0,4,0,0
"92",0,0,0,0,4,0
"93",44,0,0,0,4,0
"94",0,0,0,4,0,0
"95",0,0,0,0,4,0
"96",36,4,0,8,0,0
"97",32,0,4,0,0,0
"98",8,4,0,0,4,0
"99",40,4,0,0,0,0
"100",4,0,0,4,0,0
"101",4,0,0,0,4,0
"102",4,0,0,0,0,0
"103",44,0,4,0,0,0
"104",8,0,0,4,0,0
"105",16,28,0,0,4,0
"106",4,0,0,4,0,0
"107",8,0,4,0,0,0
"108",4,0,0,0,0,0
"109",44,0,4,0,0,0
"110",28,16,0,0,0,0
"111",0,0,0,0,4,0
"112",20,0,4,0,0,0
"113",28,4,0,0,0,0
"114",44,0,0,0,4,0
"115",8,0,0,4,0,0
"116",8,8,0,0,4,0
"117",20,4,0,4,0,0
"118",44,0,0,0,4,0
"119",36,8,4,0,0,0
"120",40,4,0,4,0,0
"121",16,0,0,4,4,0
"122",16,0,0,0,0,0
"123",40,0,8,0,0,0
"124",16,0,4,0,0,0
"125",4,0,0,4,0,0
"126",0,0,0,0,4,0
"127",48,0,0,0,0,0
"128",4,0,0,0,4,0
"129",0,0,0,4,0,0
"130",40,4,4,0,0,0
