"","V1","V2","V3","V4","V5","V6"
"1",0,1,0,1,25,1
"2",0,1,2,15,0,0
"3",2,0,7,12,0,3
"4",1,1,5,10,0,0
"5",0,3,1,10,11,0
"6",2,0,0,6,11,0
"7",0,0,2,3,15,1
"8",0,0,4,11,0,0
"9",0,2,0,19,0,0
"10",0,1,10,3,4,0
"11",1,0,1,24,2,0
"12",0,5,0,16,2,0
"13",0,2,3,9,7,0
"14",0,1,7,10,0,0
"15",0,0,2,5,18,0
"16",0,0,0,7,19,0
"17",1,0,0,4,19,0
"18",0,1,2,7,10,4
"19",0,0,1,0,13,4
"20",0,1,9,6,0,0
"21",2,0,3,14,3,0
"22",0,0,8,8,2,0
"23",1,0,1,16,0,0
"24",0,1,0,0,2,14
"25",0,1,0,3,24,0
"26",0,3,2,1,14,0
"27",1,2,15,2,2,0
"28",0,0,5,12,0,0
"29",0,0,0,2,9,15
"30",0,2,1,0,0,17
"31",0,2,5,10,0,0
"32",0,1,1,11,6,0
"33",0,2,3,13,0,0
"34",3,3,6,4,5,0
"35",0,0,1,11,8,0
"36",0,0,10,8,0,0
"37",0,1,4,11,7,0
"38",1,0,2,22,0,2
"39",0,0,2,6,15,2
"40",0,0,1,5,14,4
"41",1,0,0,4,23,0
"42",0,1,15,0,0,0
"43",0,4,1,18,0,0
"44",0,0,0,11,10,1
"45",0,6,9,6,0,0
"46",0,0,2,11,4,0
"47",0,0,0,5,19,0
"48",0,0,4,6,18,0
"49",0,1,16,2,4,0
"50",2,1,12,3,0,0
"51",0,9,8,0,0,0
"52",0,0,1,4,22,2
"53",1,0,0,0,2,0
"54",1,1,14,0,0,0
"55",0,1,1,8,11,5
"56",2,0,4,13,0,0
"57",1,0,0,3,22,0
"58",0,0,1,17,6,0
"59",1,2,5,7,2,0
"60",0,1,2,2,14,0
"61",0,0,3,21,2,0
"62",0,3,0,16,2,0
"63",3,3,0,0,4,0
"64",1,3,3,11,3,0
"65",0,2,0,0,21,3
"66",0,0,3,3,18,2
"67",0,0,1,8,10,0
"68",0,6,6,1,3,0
"69",0,1,13,4,1,3
"70",1,2,1,14,3,0
"71",0,1,5,14,0,0
"72",0,1,4,22,4,0
"73",2,1,0,6,10,0
"74",1,2,9,6,2,0
"75",0,4,7,1,0,1
"76",0,4,11,2,3,0
"77",0,0,3,3,23,0
"78",0,0,0,13,11,0
"79",0,3,1,15,4,0
"80",0,4,3,8,1,0
"81",0,1,1,6,7,4
"82",1,0,5,7,1,0
"83",0,0,2,3,17,0
"84",0,0,0,8,6,5
"85",0,2,5,15,0,0
"86",0,0,8,8,0,0
"87",2,0,2,7,6,0
"88",1,2,1,7,10,0
"89",0,3,1,5,10,0
"90",0,0,4,8,11,0
"91",0,1,0,6,16,0
"92",1,0,5,11,0,2
"93",0,0,0,4,20,0
"94",0,0,2,13,9,0
"95",2,0,8,5,3,0
"96",0,1,4,13,3,0
"97",0,3,3,8,7,0
"98",1,0,0,1,12,4
"99",1,0,4,11,1,1
"100",2,0,5,8,0,0
"101",0,0,1,4,26,0
"102",0,2,11,8,0,0
"103",0,0,4,23,0,0
"104",0,1,0,20,3,3
"105",1,0,19,0,2,0
"106",0,0,1,9,10,1
"107",0,0,8,13,2,0
"108",0,5,3,0,8,3
"109",0,0,0,2,9,10
"110",0,2,0,16,6,3
"111",0,0,2,25,0,3
"112",3,6,6,0,2,0
"113",1,2,2,6,0,0
"114",0,0,0,2,29,1
"115",0,0,0,24,0,0
"116",0,2,4,13,0,2
"117",0,1,1,3,11,7
"118",0,1,2,23,0,0
"119",0,0,0,28,0,1
"120",1,0,0,2,25,2
"121",0,1,4,8,5,0
"122",0,1,3,6,11,0
"123",0,0,2,15,6,0
"124",2,2,2,13,0,0
"125",0,3,1,2,14,0
"126",1,0,0,4,26,0
"127",0,0,10,11,0,3
"128",0,0,2,3,22,0
"129",1,0,8,16,0,0
"130",0,0,3,1,23,0
