"","V1","V2","V3","V4","V5","V6"
"1",36,8,0,4,0,0
"2",8,0,4,0,0,0
"3",0,0,0,4,0,0
"4",4,0,0,4,0,0
"5",40,8,0,0,0,0
"6",12,32,0,0,0,4
"7",48,0,0,0,0,0
"8",24,16,0,8,0,0
"9",20,0,0,0,4,0
"10",44,0,4,0,0,0
"11",44,0,0,0,0,0
"12",4,0,4,0,4,0
"13",24,0,8,0,0,0
"14",4,0,4,0,0,0
"15",40,4,0,4,0,0
"16",8,0,0,4,0,0
"17",44,0,0,0,4,0
"18",4,4,0,0,0,0
"19",44,0,4,0,0,0
"20",8,0,0,4,0,0
"21",4,0,4,0,0,0
"22",40,0,8,0,0,0
"23",28,12,8,0,0,0
"24",40,4,4,0,0,0
"25",16,4,0,0,4,0
"26",44,4,0,0,0,0
"27",16,0,0,4,0,0
"28",8,0,4,0,0,0
"29",16,4,0,0,0,0
"30",32,12,4,0,0,0
"31",16,4,0,4,0,0
"32",4,0,0,4,0,0
"33",28,4,4,0,0,0
"34",4,0,0,0,4,0
"35",12,0,0,0,4,0
"36",24,0,4,0,0,0
"37",12,0,4,0,0,0
"38",40,4,0,0,4,0
"39",0,0,0,4,0,0
"40",4,4,0,0,4,0
"41",24,20,0,4,0,0
"42",0,0,0,4,0,0
"43",4,4,0,0,0,0
"44",0,0,0,4,0,0
"45",0,0,0,0,4,0
"46",36,8,0,4,0,0
"47",8,4,4,0,4,0
"48",32,16,0,0,0,0
"49",40,0,8,0,0,0
"50",40,4,0,4,0,0
"51",36,0,8,0,4,0
"52",0,0,4,0,0,0
"53",8,0,0,0,4,0
"54",0,4,0,0,0,0
"55",24,0,4,0,0,0
"56",4,0,0,0,4,0
"57",12,0,0,0,4,0
"58",32,8,4,4,0,0
"59",8,0,0,0,0,0
"60",44,0,4,0,0,0
"61",0,0,0,4,0,0
"62",4,0,4,0,0,0
"63",36,0,0,0,4,0
"64",44,0,0,4,0,0
"65",4,0,0,0,4,0
"66",28,4,0,4,0,0
"67",0,0,0,0,4,0
"68",4,0,0,0,4,0
"69",12,4,0,0,0,0
"70",4,0,0,0,0,0
"71",20,0,0,4,0,0
"72",48,0,0,0,0,0
"73",16,0,0,4,0,0
"74",4,8,0,0,0,0
"75",4,0,0,0,4,0
"76",40,0,4,0,4,0
"77",4,0,0,4,0,0
"78",44,0,0,4,0,0
"79",44,0,0,0,4,0
"80",8,0,4,0,0,0
"81",32,16,0,0,0,0
"82",4,4,0,0,4,0
"83",20,4,4,8,0,0
"84",44,0,4,0,0,0
"85",0,4,0,0,0,0
"86",40,4,4,0,0,0
"87",16,4,0,4,0,0
"88",0,0,0,4,0,0
"89",32,4,8,0,4,0
"90",0,0,4,0,0,0
"91",4,0,4,0,0,0
"92",40,0,0,4,0,0
"93",4,0,0,0,4,0
"94",4,4,0,0,4,0
"95",0,4,0,0,0,0
"96",40,4,0,4,0,0
"97",40,4,0,4,0,0
"98",28,0,0,0,4,0
"99",44,0,4,0,0,0
"100",8,4,0,4,0,0
"101",8,0,0,0,4,0
"102",0,0,0,0,4,0
"103",4,0,0,4,0,0
"104",44,0,0,4,0,0
"105",16,12,4,0,4,0
"106",4,0,0,4,0,0
"107",16,0,0,0,4,0
"108",36,4,0,4,0,0
"109",44,0,4,0,0,0
"110",16,0,0,0,4,0
"111",8,0,0,4,0,0
"112",4,0,4,0,0,0
"113",20,0,0,0,0,0
"114",44,0,0,0,4,0
"115",4,0,0,0,4,0
"116",4,20,8,4,12,0
"117",24,0,0,4,0,0
"118",4,4,0,0,4,0
"119",40,0,0,0,4,0
"120",44,0,0,4,0,0
"121",4,0,0,0,0,0
"122",4,0,0,4,0,0
"123",36,8,4,0,0,0
"124",0,0,0,4,0,0
"125",40,4,0,4,0,0
"126",40,4,0,0,4,0
"127",44,0,4,0,0,0
"128",32,0,0,0,4,0
"129",40,4,0,0,4,0
"130",4,0,0,0,0,0
